brand_name,price,generic_name
G-Salbutamol,0.47,Salbutamol
G-Salbutamol,20.0,Salbutamol
H-Selax,0.34,Salbutamol
H-Selax,10.8,Salbutamol
Orsal,22.92,Salbutamol
Proventa,2.5,Salbutamol
PulmoCare,3.0,Salbutamol
PulmoCare (with device),11.0,Salbutamol
Pulmolin,0.46,Salbutamol
Pulmolin,10.45,Salbutamol
Resdil,0.33,Salbutamol
Respolin,22.99,Salbutamol
Respolin,0.45,Salbutamol
Sabus,16.11,Salbutamol
Sabutanol,0.34,Salbutamol
Sabutanol,0.26,Salbutamol
Salbu,22.93,Salbutamol
Salbu,0.34,Salbutamol
Salbu,0.26,Salbutamol
Salbumol,16.12,Salbutamol
Salbusol,0.26,Salbutamol
Salbusol,22.85,Salbutamol
Salbut,22.9,Salbutamol
Salbutal,22.96,Salbutamol
Salbutal,0.46,Salbutamol
Salbutal,0.26,Salbutamol
Salbutamol,17.0,Salbutamol
Salbutamol,0.25,Salbutamol
Salbutex,0.44,Salbutamol
Salbutex,0.25,Salbutamol
Salix,14.47,Salbutamol
Salix,0.34,Salbutamol
Salmol,13.0,Salbutamol
Salmol,0.4,Salbutamol
Salmolin,2.51,Salbutamol
Salmolin,14.52,Salbutamol
Salmolin,120.37,Salbutamol
Salol,22.0,Salbutamol
Salomax,2.5,Salbutamol
Salomax,0.46,Salbutamol
Saltamol,23.0,Salbutamol
Saltide,16.0,Salbutamol
Sulbion,20.0,Salbutamol
Sultolin,120.82,Salbutamol
Sultolin,2.51,Salbutamol
Sultolin,23.0,Salbutamol
Sultolin SR,0.92,Salbutamol
Tolin,15.0,Salbutamol
Tolin,0.34,Salbutamol
Venol,10.78,Salbutamol
Ventel,22.75,Salbutamol
Ventisal,22.92,Salbutamol
Ventisal,0.34,Salbutamol
Ventol,10.5,Salbutamol
Ventolex,100.0,Salbutamol
Ventolex,0.34,Salbutamol
Ventolin,0.26,Salbutamol
Ventolin,173.0,Salbutamol
Ventolin,23.0,Salbutamol
Ventolin,0.4,Salbutamol
Ventolin SR,0.79,Salbutamol
Ventosol,20.0,Salbutamol
Windel,22.9,Salbutamol
Windel,0.34,Salbutamol
Windel,0.26,Salbutamol
Windel,14.0,Salbutamol
Windel,120.0,Salbutamol
Windel,50.0,Salbutamol
Windel,120.0,Salbutamol
Windel,2.5,Salbutamol
Windel DS,20.0,Salbutamol
Zentolin,10.0,Salbutamol
Asmalin,220.0,Salbutamol (Inhaler)
Azmasol,250.0,Salbutamol (Inhaler)
Azmasol,220.0,Salbutamol (Inhaler)
Brodil,198.0,Salbutamol (Inhaler)
Brodil,240.0,Salbutamol (Inhaler)
PulmoCare,230.0,Salbutamol (Inhaler)
PulmoCare,198.0,Salbutamol (Inhaler)
Salbutamol (Inhaler),170.51,Salbutamol (Inhaler)
Salmolin,170.51,Salbutamol (Inhaler)
Salmolin,195.59,Salbutamol (Inhaler)
Salomax,195.0,Salbutamol (Inhaler)
Saltide,250.0,Salbutamol (Inhaler)
Sultolin,198.0,Salbutamol (Inhaler)
Sultolin,250.0,Salbutamol (Inhaler)
Ventil,190.0,Salbutamol (Inhaler)
Ventolin,200.0,Salbutamol (Inhaler)
Combair,250.75,Salbutamol + Ipratropium (Inhaler)
Combiver,270.0,Salbutamol + Ipratropium (Inhaler)
Ipralin,250.0,Salbutamol + Ipratropium (Inhaler)
Iprasol,250.0,Salbutamol + Ipratropium (Inhaler)
Salbutamol + Ipratropium (Inhaler),250.0,Salbutamol + Ipratropium (Inhaler)
Salpium,250.76,Salbutamol + Ipratropium (Inhaler)
Sulprex,250.75,Salbutamol + Ipratropium (Inhaler)
Ventil Plus,250.0,Salbutamol + Ipratropium (Inhaler)
Combair,226.38,Salbutamol + Ipratropium (Solution for inhalation)
Iprasol,225.0,Salbutamol + Ipratropium (Solution for inhalation)
Iprasol,18.0,Salbutamol + Ipratropium (Solution for inhalation)
Ipsavent,20.0,Salbutamol + Ipratropium (Solution for inhalation)
Salbutamol + Ipratropium (Solution for inhalation),18.0,Salbutamol + Ipratropium (Solution for inhalation)
Salpium,18.0,Salbutamol + Ipratropium (Solution for inhalation)
Sulprex,20.0,Salbutamol + Ipratropium (Solution for inhalation)
Windel Plus,20.0,Salbutamol + Ipratropium (Solution for inhalation)
Lubub Kabir,750.0,Salep + Coconut + Poppy Seeds +  Almond
Salep + Coconut + Poppy Seeds +  Almond,750.0,Salep + Coconut + Poppy Seeds +  Almond
Keranil,50.0,Salicylic Acid
Keranil,90.0,Salicylic Acid
Kerasol,110.0,Salicylic Acid
Kerasol,65.0,Salicylic Acid
Kerasol FCL,300.0,Salicylic Acid
Salicid,100.0,Salicylic Acid
Salicylic Acid,42.0,Salicylic Acid
Salidex,42.0,Salicylic Acid
Cylac,100.0,Salicylic Acid + Lactic Acid
D-film,250.0,Salicylic Acid + Lactic Acid
Duofilm,296.95,Salicylic Acid + Lactic Acid
Duoflam,265.13,Salicylic Acid + Lactic Acid
Salicylic Acid + Lactic Acid,100.0,Salicylic Acid + Lactic Acid
Salitic,250.0,Salicylic Acid + Lactic Acid
Aroflo,430.0,Salmeterol + Fluticasone Propionate
Aroflo,595.0,Salmeterol + Fluticasone Propionate
Aroflo,17.0,Salmeterol + Fluticasone Propionate
Aroflo,6.5,Salmeterol + Fluticasone Propionate
Arotide,795.0,Salmeterol + Fluticasone Propionate
Arotide,12.0,Salmeterol + Fluticasone Propionate
Arotide,17.0,Salmeterol + Fluticasone Propionate
Arotide,595.0,Salmeterol + Fluticasone Propionate
Arotide,6.5,Salmeterol + Fluticasone Propionate
Axinat-F,577.16,Salmeterol + Fluticasone Propionate
Axinat-F,752.83,Salmeterol + Fluticasone Propionate
Bexitrol F,17.0,Salmeterol + Fluticasone Propionate
Bexitrol F,6.5,Salmeterol + Fluticasone Propionate
Bexitrol F,430.0,Salmeterol + Fluticasone Propionate
Bexitrol F,595.0,Salmeterol + Fluticasone Propionate
Bexitrol F,920.0,Salmeterol + Fluticasone Propionate
Bexitrol F,520.0,Salmeterol + Fluticasone Propionate
Bexitrol F,1.0,Salmeterol + Fluticasone Propionate
Bexitrol F,1.0,Salmeterol + Fluticasone Propionate
Bexitrol F,12.0,Salmeterol + Fluticasone Propionate
Floriva-F,795.0,Salmeterol + Fluticasone Propionate
Floriva-F,17.0,Salmeterol + Fluticasone Propionate
Flumetol,640.0,Salmeterol + Fluticasone Propionate
Flumetol,10.67,Salmeterol + Fluticasone Propionate
Flumetol,15.0,Salmeterol + Fluticasone Propionate
Flumetol,850.0,Salmeterol + Fluticasone Propionate
Flumetol (with device),18.67,Salmeterol + Fluticasone Propionate
Flumetol (with device),14.0,Salmeterol + Fluticasone Propionate
Flutisal,15.0,Salmeterol + Fluticasone Propionate
Flutisal,12.0,Salmeterol + Fluticasone Propionate
Flutisal,5.0,Salmeterol + Fluticasone Propionate
Protide,6.5,Salmeterol + Fluticasone Propionate
Protide,795.0,Salmeterol + Fluticasone Propionate
Protide,595.0,Salmeterol + Fluticasone Propionate
Protide,17.0,Salmeterol + Fluticasone Propionate
Protide,12.0,Salmeterol + Fluticasone Propionate
Salflu,797.39,Salmeterol + Fluticasone Propionate
Salflu,596.79,Salmeterol + Fluticasone Propionate
Salflu,16.0,Salmeterol + Fluticasone Propionate
Salflu,12.0,Salmeterol + Fluticasone Propionate
Salflu,6.5,Salmeterol + Fluticasone Propionate
Salmeterol + Fluticasone Propionate,1.0,Salmeterol + Fluticasone Propionate
Seraflo,6.5,Salmeterol + Fluticasone Propionate
Seraflo,575.0,Salmeterol + Fluticasone Propionate
Seraflo,780.0,Salmeterol + Fluticasone Propionate
Seraflo,10.22,Salmeterol + Fluticasone Propionate
Seretide,935.0,Salmeterol + Fluticasone Propionate
Seretide,1.0,Salmeterol + Fluticasone Propionate
Seretide,1.0,Salmeterol + Fluticasone Propionate
Seretide,750.0,Salmeterol + Fluticasone Propionate
Seretide,1.0,Salmeterol + Fluticasone Propionate
Seretide,1.0,Salmeterol + Fluticasone Propionate
Seroxyn,797.39,Salmeterol + Fluticasone Propionate
Seroxyn,596.79,Salmeterol + Fluticasone Propionate
Seroxyn,520.0,Salmeterol + Fluticasone Propionate
Seroxyn,15.05,Salmeterol + Fluticasone Propionate
Seroxyn,12.0,Salmeterol + Fluticasone Propionate
Seroxyn,5.5,Salmeterol + Fluticasone Propionate
Ticamet,6.52,Salmeterol + Fluticasone Propionate
Ticamet,12.03,Salmeterol + Fluticasone Propionate
Ticamet,17.0,Salmeterol + Fluticasone Propionate
Ticamet,797.39,Salmeterol + Fluticasone Propionate
Ticamet,596.79,Salmeterol + Fluticasone Propionate
Axinat,191.29,Salmeterol Xinafoate
Salmeterol Xinafoate,191.29,Salmeterol Xinafoate
Seravent,200.0,Salmeterol Xinafoate
Calcitonin,145.0,Salmon Calcitonin
Miacalcic,591.0,Salmon Calcitonin
Salmon Calcitonin,145.0,Salmon Calcitonin
Salvia Officinalis,528.0,Salvia Officinalis
Saugella Dermoliquido,528.0,Salvia Officinalis
Saugella HydraSerum,528.0,Salvia Officinalis
Safi,6.0,Sana + Revand Chini + Neem + Chirata + Tulsi
Safi,65.0,Sana + Revand Chini + Neem + Chirata + Tulsi
Sana + Revand Chini + Neem + Chirata + Tulsi,6.0,Sana + Revand Chini + Neem + Chirata + Tulsi
Sanjivani Rasayan,100.0,Sanjivani Rasayan
Santonic,100.0,Sanjivani Rasayan
Danta Rakkha,65.0,Sanoon Babla
Sanoon Babla,65.0,Sanoon Babla
Safkin,60.0,Saribadyarista
Saribadyarista,60.0,Saribadyarista
Palmet,8.0,Saw Palmetto (160 mg)
Paltex,20.0,Saw Palmetto (160 mg)
Saw Palmetto (160 mg),8.0,Saw Palmetto (160 mg)
Uripam,20.0,Saw Palmetto (160 mg)
Prostacare,7.0,Saw palmetto (500 mg)
Prostaid,18.0,Saw palmetto (500 mg)
Saw palmetto (500 mg),7.0,Saw palmetto (500 mg)
Glyza,20.0,Saxagliptin
Glyza,35.0,Saxagliptin
Saxagliptin,16.0,Saxagliptin
Sixtin,30.0,Saxagliptin
Sixtin,16.0,Saxagliptin
Pronil,8.66,Secnidazole
Pronil DS,16.11,Secnidazole
Secnid DS,20.06,Secnidazole
Secnidal DS,25.46,Secnidazole
Secnidazole,8.66,Secnidazole
Secnizol DS,16.0,Secnidazole
Sezol DS,17.05,Secnidazole
Cosentyx,63.0,Secukinumab
Secukinumab,63.0,Secukinumab
Palopag,0.0,Selexipag
Palopag,0.0,Selexipag
Selexipag,0.0,Selexipag
Orsema,350.0,Semaglutide (Injection)
Orsema,600.0,Semaglutide (Injection)
Reglutide,5.0,Semaglutide (Injection)
Semaglutide (Injection),5.0,Semaglutide (Injection)
Semaglo,1.0,Semaglutide (Tablet)
Semaglo,500.0,Semaglutide (Tablet)
Semaglut,0.0,Semaglutide (Tablet)
Semaglut,0.0,Semaglutide (Tablet)
Semaglutide (Tablet),0.0,Semaglutide (Tablet)
Sematid,1.0,Semaglutide (Tablet)
Sematid,800.0,Semaglutide (Tablet)
Laxenna,1.25,Sennosides
Sennosides,1.25,Sennosides
Ertaco,200.0,Sertaconazole Nitrate
Fungitac,200.0,Sertaconazole Nitrate
Sertacon,200.0,Sertaconazole Nitrate
Sertaconazole Nitrate,200.0,Sertaconazole Nitrate
Andep,5.5,Sertraline Hydrochloride
Andep,10.0,Sertraline Hydrochloride
Andep,3.0,Sertraline Hydrochloride
Chear,10.07,Sertraline Hydrochloride
Chear,3.02,Sertraline Hydrochloride
Chear,6.04,Sertraline Hydrochloride
Mudiral,6.02,Sertraline Hydrochloride
Mudiral,3.01,Sertraline Hydrochloride
Repose,9.5,Sertraline Hydrochloride
Repose,6.0,Sertraline Hydrochloride
Repose,3.0,Sertraline Hydrochloride
SB-Serta,6.0,Sertraline Hydrochloride
Sartra,6.0,Sertraline Hydrochloride
Selotin,5.0,Sertraline Hydrochloride
Sera,4.01,Sertraline Hydrochloride
Serofit,7.0,Sertraline Hydrochloride
Serofit,3.5,Sertraline Hydrochloride
Serolux,11.2,Sertraline Hydrochloride
Serolux,7.1,Sertraline Hydrochloride
Serolux,4.1,Sertraline Hydrochloride
Seronex,10.0,Sertraline Hydrochloride
Seronex,3.0,Sertraline Hydrochloride
Seronex,6.0,Sertraline Hydrochloride
Sertal,8.05,Sertraline Hydrochloride
Sertal,3.05,Sertraline Hydrochloride
Sertal,6.0,Sertraline Hydrochloride
Sertlin,11.81,Sertraline Hydrochloride
Sertlin,7.08,Sertraline Hydrochloride
Sertlin,3.54,Sertraline Hydrochloride
Sertraline Hydrochloride,2.51,Sertraline Hydrochloride
Setra,11.0,Sertraline Hydrochloride
Setra,7.0,Sertraline Hydrochloride
Setra,3.5,Sertraline Hydrochloride
Tralin,7.03,Sertraline Hydrochloride
Tralin,4.02,Sertraline Hydrochloride
Tralin,2.51,Sertraline Hydrochloride
Zosert,10.03,Sertraline Hydrochloride
Zosert,3.02,Sertraline Hydrochloride
Zosert,6.02,Sertraline Hydrochloride
Mebo S,972.4,Sesame oil + Cactus extract + Beeswax
Sesame oil + Cactus extract + Beeswax,972.4,Sesame oil + Cactus extract + Beeswax
Karvela,60.0,Sevelamer Carbonate
Renosev,50.0,Sevelamer Carbonate
Renosev,50.0,Sevelamer Carbonate
Renvela,61.67,Sevelamer Carbonate
Sevel,60.0,Sevelamer Carbonate
Sevelamer Carbonate,50.0,Sevelamer Carbonate
Inophos,30.0,Sevelamer Hydrochloride
Sevelamer Hydrochloride,30.0,Sevelamer Hydrochloride
Sevoflurane,12.0,Sevoflurane
Sevoran,12.0,Sevoflurane
Sevorane,15.0,Sevoflurane
Sojourn,13.0,Sevoflurane
Amlabery,350.0,Sharbat Amla
Sharbat Amla,350.0,Sharbat Amla
Chirol,3.0,Sharbat Musaffi
Chirol,37.5,Sharbat Musaffi
Sharbat Musaffi,3.0,Sharbat Musaffi
Acmegra,18.06,Sildenafil Citrate
Acmegra,27.09,Sildenafil Citrate
Acmegra,45.13,Sildenafil Citrate
Activa,25.0,Sildenafil Citrate
Activa,40.0,Sildenafil Citrate
Adegra,20.06,Sildenafil Citrate
Adegra,30.09,Sildenafil Citrate
Aggra,30.0,Sildenafil Citrate
Aggra,50.0,Sildenafil Citrate
Charm,30.1,Sildenafil Citrate
Danafil,18.05,Sildenafil Citrate
Danafil,50.15,Sildenafil Citrate
Danafil,30.09,Sildenafil Citrate
Edegra,30.1,Sildenafil Citrate
Edegra,50.15,Sildenafil Citrate
Enegra,30.0,Sildenafil Citrate
Enigma,56.0,Sildenafil Citrate
Enigma,33.0,Sildenafil Citrate
Enjofil,50.15,Sildenafil Citrate
Enjofil,30.1,Sildenafil Citrate
Eurofil,30.1,Sildenafil Citrate
Exifil,59.03,Sildenafil Citrate
Exifil,35.42,Sildenafil Citrate
Fulfeel,30.09,Sildenafil Citrate
Immense,25.0,Sildenafil Citrate
Medigra,70.0,Sildenafil Citrate
Medigra,40.0,Sildenafil Citrate
Niagra,20.0,Sildenafil Citrate
Niagra,15.0,Sildenafil Citrate
Novagra,20.26,Sildenafil Citrate
Panagra,50.0,Sildenafil Citrate
Panagra,30.0,Sildenafil Citrate
Performax,50.0,Sildenafil Citrate
Performax,30.0,Sildenafil Citrate
SB-Sild,50.0,Sildenafil Citrate
SB-Sild,30.0,Sildenafil Citrate
Silagra,50.0,Sildenafil Citrate
Silagra,30.0,Sildenafil Citrate
Sildenafil Citrate,15.0,Sildenafil Citrate
Silfil,50.15,Sildenafil Citrate
Silfil,30.1,Sildenafil Citrate
Starfil,50.0,Sildenafil Citrate
Starfil,35.0,Sildenafil Citrate
Trigger,30.0,Sildenafil Citrate
Veagra,20.0,Sildenafil Citrate
Veagra,50.0,Sildenafil Citrate
Veagra,30.0,Sildenafil Citrate
Vegara,50.0,Sildenafil Citrate
Vegara,30.0,Sildenafil Citrate
Viagrazen,25.0,Sildenafil Citrate
Viagrazen,45.0,Sildenafil Citrate
Viagrex,30.0,Sildenafil Citrate
Viamax,50.0,Sildenafil Citrate
Viamax,30.0,Sildenafil Citrate
Viamax,20.0,Sildenafil Citrate
Viax,50.0,Sildenafil Citrate
Viax,30.0,Sildenafil Citrate
Vigorex,50.15,Sildenafil Citrate
Vigorex,30.1,Sildenafil Citrate
Vigorex,20.06,Sildenafil Citrate
X-Cite,50.15,Sildenafil Citrate
X-Cite,30.09,Sildenafil Citrate
Yogra,50.0,Sildenafil Citrate
Yogra,30.0,Sildenafil Citrate
kX-100,50.14,Sildenafil Citrate
kX-50,30.09,Sildenafil Citrate
Flosin,24.0,Silodosin
Flosin,12.0,Silodosin
Flowrap,12.0,Silodosin
Flowrap,24.0,Silodosin
Prostanor,12.0,Silodosin
Prostanor,24.0,Silodosin
Rapasin,24.0,Silodosin
Rapasin,12.0,Silodosin
Rapiflo,25.0,Silodosin
Rapilief,24.0,Silodosin
Rapilief,12.0,Silodosin
Relsin,24.0,Silodosin
Relsin,12.0,Silodosin
Silodosin,8.0,Silodosin
Silofast,8.0,Silodosin
Silofast,15.0,Silodosin
Siloflo,15.0,Silodosin
Siloflo,8.0,Silodosin
Silosin,24.0,Silodosin
Silosin,12.0,Silodosin
Bentol,11.38,Silver Sulfadiazine
Burna,60.0,Silver Sulfadiazine
Burnaid,40.0,Silver Sulfadiazine
Burndel,40.0,Silver Sulfadiazine
Burnless,35.11,Silver Sulfadiazine
Burnrid,40.0,Silver Sulfadiazine
Burnsil,45.0,Silver Sulfadiazine
Dazine,50.0,Silver Sulfadiazine
Dersa,30.0,Silver Sulfadiazine
Eburn,50.0,Silver Sulfadiazine
Flamzin,26.0,Silver Sulfadiazine
Medizen,35.0,Silver Sulfadiazine
Neozine,30.11,Silver Sulfadiazine
S-Silver Sulfadiazine,30.0,Silver Sulfadiazine
Sibalyn,40.12,Silver Sulfadiazine
Silburn,45.0,Silver Sulfadiazine
Silcream,14.0,Silver Sulfadiazine
Silvadazin,60.0,Silver Sulfadiazine
Silvazin,30.0,Silver Sulfadiazine
Silvec,50.0,Silver Sulfadiazine
Silver Sulfadiazine,11.38,Silver Sulfadiazine
Silverax,57.0,Silver Sulfadiazine
Silverzine,40.12,Silver Sulfadiazine
Silzin,50.0,Silver Sulfadiazine
Bliss,20.0,Silymarin [Milk thistle]
Hepamarin,11.0,Silymarin [Milk thistle]
Hepamilk,5.0,Silymarin [Milk thistle]
Hepamilk,9.0,Silymarin [Milk thistle]
Hepanor,6.0,Silymarin [Milk thistle]
Hepanor,9.0,Silymarin [Milk thistle]
Improliv,9.0,Silymarin [Milk thistle]
Livasil,11.0,Silymarin [Milk thistle]
Livasil,7.0,Silymarin [Milk thistle]
Livec,8.0,Silymarin [Milk thistle]
Methicap,20.0,Silymarin [Milk thistle]
Radisil,10.0,Silymarin [Milk thistle]
Silybin,9.0,Silymarin [Milk thistle]
Silybin,6.0,Silymarin [Milk thistle]
Silycap,9.0,Silymarin [Milk thistle]
Silycap,6.0,Silymarin [Milk thistle]
Silymarin [Milk thistle],5.0,Silymarin [Milk thistle]
Sylhep,11.0,Silymarin [Milk thistle]
Aeropac,30.0,Simethicone
Bloatnil,35.0,Simethicone
Flacol,35.11,Simethicone
Flacol,2.0,Simethicone
Flatulex,35.11,Simethicone
Flatunil,35.0,Simethicone
Flatus,30.0,Simethicone
Gasnil,30.0,Simethicone
Lefoam,30.0,Simethicone
Neodrop,30.0,Simethicone
Orocure,30.0,Simethicone
Pedicon,30.2,Simethicone
Pedigas,30.0,Simethicone
Semecon,46.0,Simethicone
Simecol,35.11,Simethicone
Simet,30.2,Simethicone
Simethi,30.0,Simethicone
Simethicone,2.0,Simethicone
Novastin,11.05,Simvastatin
Simvastatin,11.04,Simvastatin
Simvatin,18.11,Simvastatin
Simvatin,11.04,Simvastatin
Vastocor,12.0,Simvastatin
Glipita,13.0,Sitagliptin
Glipita,25.0,Sitagliptin
Glucodip,8.0,Sitagliptin
Glucodip,27.0,Sitagliptin
Glucodip,14.0,Sitagliptin
Incrit,18.05,Sitagliptin
Incrit,30.09,Sitagliptin
Janvia,15.04,Sitagliptin
Janvia,28.08,Sitagliptin
Radiglip,30.0,Sitagliptin
Radiglip,16.0,Sitagliptin
SB-Sita,28.0,Sitagliptin
SB-Sita,15.0,Sitagliptin
SGN,8.0,Sitagliptin
SGN,28.0,Sitagliptin
SGN,15.0,Sitagliptin
Siglita,13.0,Sitagliptin
Sigtil,28.0,Sitagliptin
Sigtil,8.0,Sitagliptin
Sigtil,15.0,Sitagliptin
Silinor,10.0,Sitagliptin
Silinor,30.0,Sitagliptin
Silinor,18.0,Sitagliptin
Sitacret,15.0,Sitagliptin
Sitadus,15.05,Sitagliptin
Sitadus,8.03,Sitagliptin
Sitadus,28.08,Sitagliptin
Sitagil,28.0,Sitagliptin
Sitagil,15.0,Sitagliptin
Sitagil,8.0,Sitagliptin
Sitaglap,14.0,Sitagliptin
Sitagliptin,8.0,Sitagliptin
Sitap,28.08,Sitagliptin
Sitap,15.05,Sitagliptin
Sitavia,15.0,Sitagliptin
Sitazid,25.0,Sitagliptin
Sitazid,13.0,Sitagliptin
Sliptin,28.1,Sitagliptin
Sliptin,15.0,Sitagliptin
Sliptin,8.05,Sitagliptin
Sucosit,16.0,Sitagliptin
Sucosit,28.0,Sitagliptin
Glipita-M,18.0,Sitagliptin + Metformin Hydrochloride
Glipita-M,14.0,Sitagliptin + Metformin Hydrochloride
Glipita-M,16.0,Sitagliptin + Metformin Hydrochloride
Glipita-M,16.0,Sitagliptin + Metformin Hydrochloride
Glucodip MXR,20.0,Sitagliptin + Metformin Hydrochloride
Glucodip MXR,22.0,Sitagliptin + Metformin Hydrochloride
Incrit-M,22.07,Sitagliptin + Metformin Hydrochloride
Incrit-M,20.06,Sitagliptin + Metformin Hydrochloride
Janmet,18.0,Sitagliptin + Metformin Hydrochloride
Janmet,18.04,Sitagliptin + Metformin Hydrochloride
Radiglip-M,22.0,Sitagliptin + Metformin Hydrochloride
Radiglip-M,20.0,Sitagliptin + Metformin Hydrochloride
SB-Metsita,20.0,Sitagliptin + Metformin Hydrochloride
SB-Metsita,22.0,Sitagliptin + Metformin Hydrochloride
SGN Plus,28.0,Sitagliptin + Metformin Hydrochloride
SGN Plus,16.0,Sitagliptin + Metformin Hydrochloride
Siglimet,14.0,Sitagliptin + Metformin Hydrochloride
Siglimet,16.0,Sitagliptin + Metformin Hydrochloride
Siglimet XR,30.0,Sitagliptin + Metformin Hydrochloride
Siglimet XR,18.0,Sitagliptin + Metformin Hydrochloride
Siglimet XR,16.0,Sitagliptin + Metformin Hydrochloride
Sigtil M,22.0,Sitagliptin + Metformin Hydrochloride
Sigtil M,18.0,Sitagliptin + Metformin Hydrochloride
Silinor-M,20.0,Sitagliptin + Metformin Hydrochloride
Silinor-M,22.0,Sitagliptin + Metformin Hydrochloride
Sitacret-M,20.0,Sitagliptin + Metformin Hydrochloride
Sitadus-M,18.0,Sitagliptin + Metformin Hydrochloride
Sitadus-M,16.0,Sitagliptin + Metformin Hydrochloride
Sitagil M,35.0,Sitagliptin + Metformin Hydrochloride
Sitagil M,18.0,Sitagliptin + Metformin Hydrochloride
Sitagil M,16.0,Sitagliptin + Metformin Hydrochloride
Sitaglap M,22.0,Sitagliptin + Metformin Hydrochloride
Sitaglap M,20.0,Sitagliptin + Metformin Hydrochloride
Sitagliptin + Metformin Hydrochloride,9.0,Sitagliptin + Metformin Hydrochloride
Sitalia M,12.0,Sitagliptin + Metformin Hydrochloride
Sitalia M XR,15.0,Sitagliptin + Metformin Hydrochloride
Sitamet,20.0,Sitagliptin + Metformin Hydrochloride
Sitavia-M,16.0,Sitagliptin + Metformin Hydrochloride
Sitavia-M,18.0,Sitagliptin + Metformin Hydrochloride
Sitazid M,14.0,Sitagliptin + Metformin Hydrochloride
Sitazid M,15.0,Sitagliptin + Metformin Hydrochloride
Sitomet,16.05,Sitagliptin + Metformin Hydrochloride
Sitomet,18.05,Sitagliptin + Metformin Hydrochloride
Sliptin-M,19.0,Sitagliptin + Metformin Hydrochloride
Sliptin-M,16.05,Sitagliptin + Metformin Hydrochloride
Sliptin-M ER,18.0,Sitagliptin + Metformin Hydrochloride
Sliptin-M ER,16.0,Sitagliptin + Metformin Hydrochloride
Sucosit M,16.0,Sitagliptin + Metformin Hydrochloride
Sucosit M,14.0,Sitagliptin + Metformin Hydrochloride
Taglimet,9.0,Sitagliptin + Metformin Hydrochloride
Taglimet,11.0,Sitagliptin + Metformin Hydrochloride
Antivenom,1.0,Snake Venom Antiserum
Snake Venom Antiserum,1.0,Snake Venom Antiserum
Abicon,150.0,Sodium Alginate + Potassium Bicarbonate
Algerd,150.0,Sodium Alginate + Potassium Bicarbonate
Algicid,150.0,Sodium Alginate + Potassium Bicarbonate
Algicid,3.5,Sodium Alginate + Potassium Bicarbonate
Algicon,3.01,Sodium Alginate + Potassium Bicarbonate
Algicon,125.0,Sodium Alginate + Potassium Bicarbonate
Algisum,150.0,Sodium Alginate + Potassium Bicarbonate
Algisum,3.5,Sodium Alginate + Potassium Bicarbonate
Asynta,150.0,Sodium Alginate + Potassium Bicarbonate
Asynta,3.5,Sodium Alginate + Potassium Bicarbonate
Blocid,125.0,Sodium Alginate + Potassium Bicarbonate
Blocid,3.5,Sodium Alginate + Potassium Bicarbonate
Charnil,146.0,Sodium Alginate + Potassium Bicarbonate
Foos,125.0,Sodium Alginate + Potassium Bicarbonate
Gascon,3.5,Sodium Alginate + Potassium Bicarbonate
Gastisol,150.0,Sodium Alginate + Potassium Bicarbonate
Gastrocon,4.5,Sodium Alginate + Potassium Bicarbonate
Gastrocon,155.0,Sodium Alginate + Potassium Bicarbonate
Gastrocon-A,4.5,Sodium Alginate + Potassium Bicarbonate
Gastrocon-A,155.0,Sodium Alginate + Potassium Bicarbonate
Gelid,3.5,Sodium Alginate + Potassium Bicarbonate
Gelid,125.0,Sodium Alginate + Potassium Bicarbonate
Gerdex,150.0,Sodium Alginate + Potassium Bicarbonate
Lagita,125.0,Sodium Alginate + Potassium Bicarbonate
Marvelta,125.38,Sodium Alginate + Potassium Bicarbonate
Onvicon,150.0,Sodium Alginate + Potassium Bicarbonate
Reflacid,135.0,Sodium Alginate + Potassium Bicarbonate
Renacid,150.0,Sodium Alginate + Potassium Bicarbonate
Sodal,150.0,Sodium Alginate + Potassium Bicarbonate
Sodium Alginate + Potassium Bicarbonate,3.01,Sodium Alginate + Potassium Bicarbonate
Viscocid,5.0,Sodium Alginate + Potassium Bicarbonate
Viscocid,150.0,Sodium Alginate + Potassium Bicarbonate
Xerocid,125.0,Sodium Alginate + Potassium Bicarbonate
Xerocid,3.5,Sodium Alginate + Potassium Bicarbonate
Algicar Plus,250.0,Sodium Alginate + Sodium Bicarbonate + Calcium Carbonate
Algicid DX,300.0,Sodium Alginate + Sodium Bicarbonate + Calcium Carbonate
Algicid Plus,250.0,Sodium Alginate + Sodium Bicarbonate + Calcium Carbonate
Algisum Max,250.0,Sodium Alginate + Sodium Bicarbonate + Calcium Carbonate
Ariscon,250.0,Sodium Alginate + Sodium Bicarbonate + Calcium Carbonate
Asynta Max,250.0,Sodium Alginate + Sodium Bicarbonate + Calcium Carbonate
Gascon,250.0,Sodium Alginate + Sodium Bicarbonate + Calcium Carbonate
Gastrocon-DA,250.0,Sodium Alginate + Sodium Bicarbonate + Calcium Carbonate
Gastrocon-R,250.0,Sodium Alginate + Sodium Bicarbonate + Calcium Carbonate
Gavicid,250.0,Sodium Alginate + Sodium Bicarbonate + Calcium Carbonate
Gavicool,15.0,Sodium Alginate + Sodium Bicarbonate + Calcium Carbonate
Gaviflux,250.0,Sodium Alginate + Sodium Bicarbonate + Calcium Carbonate
Gavigin,250.0,Sodium Alginate + Sodium Bicarbonate + Calcium Carbonate
