brand_name,price,generic_name
Ponatinix 15 mg,656.6,Ponatinib Hydrochloride
Ponatinix 45 mg,1.0,Ponatinib Hydrochloride
Posaconazole,200.0,Posaconazole
Posanox 100 mg,200.0,Posaconazole
Xpos 100 mg,200.0,Posaconazole
Electro-K 500 mg/5 ml,20.0,Potassium Chloride
Electro-K 600 mg,0.6,Potassium Chloride
KCL 150 mg/ml,10.0,Potassium Chloride
KCL 500 mg/5 ml,20.07,Potassium Chloride
KT 150 mg/ml,15.05,Potassium Chloride
KT 500 mg/5 ml,30.09,Potassium Chloride
Potassium Chloride,0.6,Potassium Chloride
Potassium Citrate,10.0,Potassium Citrate
Urilit 1080 mg,10.03,Potassium Citrate
Urokit 1080 mg,10.0,Potassium Citrate
Alkamax (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Alken (1500 mg+250 mg)/5 ml,100.0,Potassium Citrate + Citric Acid
Alkurin (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
CK (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Citra-K (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Citrosol (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Kcit (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Potacit (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Potassium Citrate + Citric Acid,100.0,Potassium Citrate + Citric Acid
Ural-K (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Urikal (1500 mg+250 mg)/5 ml,120.0,Potassium Citrate + Citric Acid
Urilizer (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Urinor (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Uriset (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Urocid-N (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Urodel-K (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Urokit Plus (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Urokool (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Urosolv (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Urotrate (1500 mg+250 mg)/5 ml,200.0,Potassium Citrate + Citric Acid
Apodin 10% w/v,80.0,Povidone Iodine
Apodin 5% w/w,15.0,Povidone Iodine
Aquatear 5% v/v,90.0,Povidone Iodine
Arodin 1% w/v,35.0,Povidone Iodine
Arodin 10% w/v,100.0,Povidone Iodine
Arodin 5% w/v,26.11,Povidone Iodine
Arodin 5% w/w,22.0,Povidone Iodine
Artear 5% v/v,90.0,Povidone Iodine
Betadine 1% w/v,40.0,Povidone Iodine
Betadine 10% w/v,110.0,Povidone Iodine
Betadine 5% w/v,100.0,Povidone Iodine
Betadine 5% w/w,50.0,Povidone Iodine
Betadine 7.5% w/v,110.0,Povidone Iodine
Bludrop 5% v/v,100.0,Povidone Iodine
Cleanser 10% w/v,85.0,Povidone Iodine
Donadin 6% w/w,26.0,Povidone Iodine
Eyerin 5% v/v,90.0,Povidone Iodine
Eyetear 5% v/v,80.0,Povidone Iodine
Hidin 1% w/v,34.0,Povidone Iodine
Hidin 5% w/w,21.92,Povidone Iodine
Neodin 1% w/v,35.0,Povidone Iodine
Optear 5% v/v,90.0,Povidone Iodine
Optirex 5% v/v,80.55,Povidone Iodine
Piodin 6% w/w,35.0,Povidone Iodine
Polydin 10% w/v,700.0,Povidone Iodine
Povicid 5% w/w,40.0,Povidone Iodine
Poviclean 10% w/v,28.0,Povidone Iodine
Poviclean 5% w/w,25.0,Povidone Iodine
Povidex 10% w/v,110.0,Povidone Iodine
Povidex 5% w/w,55.0,Povidone Iodine
Povidex 6% w/w,50.0,Povidone Iodine
Povidine 5% w/w,34.1,Povidone Iodine
Povidon 10% w/v,55.0,Povidone Iodine
Povidon 5% w/w,40.0,Povidone Iodine
Povidon-I 10% w/v,100.0,Povidone Iodine
Povidone 10% w/v,31.59,Povidone Iodine
Povidone 6% w/w,22.0,Povidone Iodine
Povidone Iodine,15.0,Povidone Iodine
Povidye 5% v/v,90.0,Povidone Iodine
Povigerm 5% w/w,25.0,Povidone Iodine
Povikil 10% w/v,95.0,Povidone Iodine
Povilect 5% v/v,90.0,Povidone Iodine
Povimed 10% w/v,35.0,Povidone Iodine
Povimed 6% w/w,50.0,Povidone Iodine
Povin 1% w/v,35.0,Povidone Iodine
Povin 10% w/v,100.0,Povidone Iodine
Povin 2.5% v/v,250.0,Povidone Iodine
Povin 5% v/v,90.0,Povidone Iodine
Povin 5% w/w,15.1,Povidone Iodine
Povisep 1% w/v,35.11,Povidone Iodine
Povisep 1.25% v/v,48.33,Povidone Iodine
Povisep 10% w/v,55.17,Povidone Iodine
Povisep 10% w/w,80.24,Povidone Iodine
Povisep 5% w/v,25.07,Povidone Iodine
Povisep 5% w/w,30.09,Povidone Iodine
Povisep 6% w/w,22.07,Povidone Iodine
Povisep 7.5% w/v,325.98,Povidone Iodine
Povitic 10% w/v,100.0,Povidone Iodine
Protear 5% v/v,90.0,Povidone Iodine
Savedin 1% w/v,25.0,Povidone Iodine
Tearex 5% v/v,90.0,Povidone Iodine
Teargen 5% v/v,90.29,Povidone Iodine
Topidin 5% w/w,35.0,Povidone Iodine
Viodin 1% w/v,35.11,Povidone Iodine
Viodin 10% w/v,25.08,Povidone Iodine
Viodin 5% w/w,50.0,Povidone Iodine
Pradox 1000 mg/ml,501.5,Pralidoxime Chloride
Pralidot 1000 mg/ml,500.0,Pralidoxime Chloride
Pralidox 1000 mg/ml,500.0,Pralidoxime Chloride
Pralidoxime Chloride,500.0,Pralidoxime Chloride
Parixol 180 mcg,6.04,Pramipexole
Parixol 88 mcg,3.01,Pramipexole
Pramipexole,3.01,Pramipexole
Itchnil 1%+3%,95.0,Pramoxine Hydrochloride + Calamine
Itchsol 1%+3%,95.0,Pramoxine Hydrochloride + Calamine
Pramoxine Hydrochloride + Calamine,95.0,Pramoxine Hydrochloride + Calamine
Prasarani Sandhan,110.0,Prasarani Sandhan
Reumacare nan,110.0,Prasarani Sandhan
Apagrel 10 mg,20.0,Prasugrel Hydrochloride
Apagrel 5 mg,12.0,Prasugrel Hydrochloride
Appras 10 mg,25.0,Prasugrel Hydrochloride
Appras 5 mg,14.0,Prasugrel Hydrochloride
Efirel 10 mg,20.0,Prasugrel Hydrochloride
Efirel 5 mg,12.0,Prasugrel Hydrochloride
Prapid 10 mg,20.1,Prasugrel Hydrochloride
Prapid 5 mg,12.05,Prasugrel Hydrochloride
Prasugrel Hydrochloride,12.0,Prasugrel Hydrochloride
Prasulet 10 mg,20.06,Prasugrel Hydrochloride
Prasulet 5 mg,12.04,Prasugrel Hydrochloride
Prasurel 10 mg,20.0,Prasugrel Hydrochloride
Prasurel 5 mg,12.0,Prasugrel Hydrochloride
Prasuva 10 mg,20.0,Prasugrel Hydrochloride
Prasuva 5 mg,12.0,Prasugrel Hydrochloride
Alphalok 1 mg,4.0,Prazosin Hydrochloride
Alphalok 2 mg,6.0,Prazosin Hydrochloride
Alphalok XR 2.5 mg,10.0,Prazosin Hydrochloride
Alphalok XR 5 mg,15.0,Prazosin Hydrochloride
Alphapress 1 mg,4.0,Prazosin Hydrochloride
Alphapress 2 mg,6.0,Prazosin Hydrochloride
Alphapress XR 2.5 mg,10.0,Prazosin Hydrochloride
Alphapress XR 5 mg,15.0,Prazosin Hydrochloride
G-Prazosin 1 mg,2.0,Prazosin Hydrochloride
G-Prazosin 2 mg,3.0,Prazosin Hydrochloride
G-Prazosin 5 mg,7.0,Prazosin Hydrochloride
Minipress XL 2.5 mg,13.6,Prazosin Hydrochloride
Minipress XL 5 mg,21.18,Prazosin Hydrochloride
Prazolok 1 mg,4.0,Prazosin Hydrochloride
Prazolok 2 mg,6.0,Prazosin Hydrochloride
Prazolok ER 2.5 mg,10.0,Prazosin Hydrochloride
Prazolok ER 5 mg,15.0,Prazosin Hydrochloride
Prazopress 1 mg,4.0,Prazosin Hydrochloride
Prazopress 2 mg,6.0,Prazosin Hydrochloride
Prazopress ER 2.5 mg,10.0,Prazosin Hydrochloride
Prazopress ER 5 mg,15.0,Prazosin Hydrochloride
Prazosin Hydrochloride,2.0,Prazosin Hydrochloride
Precipitated Sulpher + Salicylic Acid,358.92,Precipitated Sulpher + Salicylic Acid
Sastid (100 mg+30 mg)/gm,358.92,Precipitated Sulpher + Salicylic Acid
Adam 33 20 mg,6.28,Prednisolone
Adam 33 5 mg,1.73,Prednisolone
Bexipred 10 mg,3.23,Prednisolone
Bexipred 20 mg,6.27,Prednisolone
Bexipred 5 mg,1.72,Prednisolone
Cortan 10 mg,3.23,Prednisolone
Cortan 2 mg,0.8,Prednisolone
Cortan 20 mg,6.27,Prednisolone
Cortan 5 mg,1.72,Prednisolone
Cortan 5 mg/5 ml,65.0,Prednisolone
Cortisol 10 mg,3.2,Prednisolone
Cortisol 20 mg,6.25,Prednisolone
Cortisol 5 mg,1.7,Prednisolone
Cortisol 5 mg/5 ml,65.0,Prednisolone
Delta 5 mg,0.7,Prednisolone
Deltacort 5 mg,0.62,Prednisolone
Deltapred 10 mg,2.0,Prednisolone
Deltapred 5 mg,1.1,Prednisolone
Deltasone 10 mg,3.23,Prednisolone
Deltasone 20 mg,6.26,Prednisolone
Deltasone 5 mg,1.72,Prednisolone
Deltasone 5 mg/5 ml,60.0,Prednisolone
Edruson 5 mg,1.15,Prednisolone
G-Prednisolone 5 mg,1.72,Prednisolone
Inflagic 20 mg,6.27,Prednisolone
Kidpred 5 mg/5 ml,65.0,Prednisolone
P-Cort 5 mg,1.7,Prednisolone
P-Cort 5 mg/5 ml,60.0,Prednisolone
Pedipred 5 mg/5 ml,60.0,Prednisolone
Pednisol 10 mg,3.23,Prednisolone
Pednisol 20 mg,6.27,Prednisolone
Pednisol 5 mg,1.72,Prednisolone
Peron 10 mg,3.2,Prednisolone
Peron 20 mg,6.25,Prednisolone
Peron 5 mg,1.7,Prednisolone
Precodil 10 mg,3.24,Prednisolone
Precodil 15 mg/5 ml,80.3,Prednisolone
Precodil 2 mg,0.75,Prednisolone
Precodil 20 mg,6.27,Prednisolone
Precodil 5 mg,1.72,Prednisolone
Precodil 5 mg/5 ml,65.19,Prednisolone
Pred 10 mg,3.23,Prednisolone
Pred 20 mg,6.27,Prednisolone
Pred 5 mg,1.72,Prednisolone
Predimax 10 mg,3.23,Prednisolone
Predimax 20 mg,6.27,Prednisolone
Predimax 5 mg,1.72,Prednisolone
Prednelan 20 mg,4.02,Prednisolone
Prednelan 5 mg,1.7,Prednisolone
Prednisolone,0.52,Prednisolone
Rednisone 5 mg,0.52,Prednisolone
Solone 10 mg,3.23,Prednisolone
Solone 20 mg,6.27,Prednisolone
Solone 5 mg,1.72,Prednisolone
Solone 5 mg/5 ml,65.0,Prednisolone
Zenilon 5 mg,1.14,Prednisolone
Poly-Pred (5 mg+3.5 mg+10000 IU)/ml,223.75,Prednisolone + Neomycin Sulphate + Polymixin B Sulphate
Polyforte (5 mg+3.5 mg+10000 IU)/ml,150.0,Prednisolone + Neomycin Sulphate + Polymixin B Sulphate
Prednisolone + Neomycin Sulphate + Polymixin B Sulphate,150.0,Prednisolone + Neomycin Sulphate + Polymixin B Sulphate
Bexipred 1%,100.0,Prednisolone Acetate
Biocort 1%,100.0,Prednisolone Acetate
Cortan 1%,100.0,Prednisolone Acetate
Cortisol 1%,100.0,Prednisolone Acetate
Edisolone 1%,100.0,Prednisolone Acetate
Isolon 1%,100.0,Prednisolone Acetate
Ocusol 1%,100.0,Prednisolone Acetate
Pednisol 1%,90.3,Prednisolone Acetate
Pred 1%,100.0,Prednisolone Acetate
Predflam 1%,100.0,Prednisolone Acetate
Prednisolone Acetate,90.0,Prednisolone Acetate
Prednol 1%,100.0,Prednisolone Acetate
Prednol 1%,100.0,Prednisolone Acetate
Renisol 1%,90.0,Prednisolone Acetate
Sterolon 1%,100.0,Prednisolone Acetate
Algaba 150 mg,32.0,Pregabalin
Algaba 50 mg,12.0,Pregabalin
Algaba 75 mg,16.0,Pregabalin
Broklin 50 mg,13.0,Pregabalin
Broklin 75 mg,18.0,Pregabalin
Egaba 100 mg,22.0,Pregabalin
Egaba 150 mg,30.0,Pregabalin
Egaba 50 mg,13.0,Pregabalin
Egaba 75 mg,17.0,Pregabalin
GABA-P 25 mg,8.0,Pregabalin
GABA-P 50 mg,12.0,Pregabalin
GABA-P 75 mg,16.07,Pregabalin
Gaba-Aid 25 mg,8.0,Pregabalin
Gaba-Aid 50 mg,14.53,Pregabalin
Gaba-Aid 75 mg,19.07,Pregabalin
Gaba-P CR 165 mg,35.0,Pregabalin
Gaba-P CR 330 mg,45.0,Pregabalin
Gaba-P CR 82.5 mg,25.0,Pregabalin
Gabalon 50 mg,11.36,Pregabalin
Gabamet 25 mg,8.0,Pregabalin
Gabamet 50 mg,12.0,Pregabalin
Gabamet 75 mg,16.0,Pregabalin
Gabapre 25 mg,8.0,Pregabalin
Gabapre 50 mg,7.8,Pregabalin
Gabarol 100 mg,22.15,Pregabalin
Gabarol 150 mg,30.2,Pregabalin
Gabarol 25 mg,8.02,Pregabalin
Gabarol 50 mg,13.5,Pregabalin
Gabarol CR 165 mg,35.0,Pregabalin
Gabarol CR 82.5 mg,25.0,Pregabalin
Gabatec 100 mg,22.0,Pregabalin
Gabatec 150 mg,30.0,Pregabalin
Gabatec 25 mg,8.0,Pregabalin
Gabatec 50 mg,13.0,Pregabalin
Gabatec 75 mg,16.0,Pregabalin
Legaba 50 mg,12.0,Pregabalin
Lirica 25 mg,7.0,Pregabalin
Lirica 50 mg,13.0,Pregabalin
Lirica 75 mg,16.0,Pregabalin
Lyric 150 mg,30.0,Pregabalin
Lyric 25 mg,8.0,Pregabalin
Lyric 50 mg,14.0,Pregabalin
Lyric 75 mg,18.0,Pregabalin
Lyrinex 150 mg,30.0,Pregabalin
Lyrinex 50 mg,12.0,Pregabalin
Lyrinex 75 mg,16.0,Pregabalin
Lyrinex CR 165 mg,20.0,Pregabalin
Lyrinex CR 82.5 mg,12.0,Pregabalin
Lyroxen 25 mg,9.0,Pregabalin
Lyroxen 50 mg,13.0,Pregabalin
Myrica 100 mg,20.0,Pregabalin
Myrica 25 mg,9.0,Pregabalin
Myrica 50 mg,12.0,Pregabalin
Myrica 75 mg,16.0,Pregabalin
Nepco 100 mg,22.0,Pregabalin
Nepco 150 mg,35.0,Pregabalin
Nepco 25 mg,10.0,Pregabalin
Nepco 50 mg,14.0,Pregabalin
Nepco 75 mg,19.0,Pregabalin
Nerfid 150 mg,30.0,Pregabalin
Nerfid 50 mg,12.0,Pregabalin
Nerfid 75 mg,16.0,Pregabalin
Nervaid 50 mg,10.0,Pregabalin
Nervaid 75 mg,12.0,Pregabalin
Nervalin 100 mg/5 ml,220.0,Pregabalin
Nervalin 25 mg,8.0,Pregabalin
Nervalin 50 mg,11.0,Pregabalin
Nervalin 75 mg,16.0,Pregabalin
Nervalin CR 165 mg,35.0,Pregabalin
Nervalin CR 330 mg,45.0,Pregabalin
Nervalin CR 82.5 mg,25.0,Pregabalin
Neugaba 150 mg,30.1,Pregabalin
Neugaba 25 mg,9.0,Pregabalin
Neugaba 50 mg,14.0,Pregabalin
Neugaba 75 mg,16.05,Pregabalin
Neugalin 150 mg,30.1,Pregabalin
Neugalin 25 mg,8.0,Pregabalin
Neugalin 50 mg,12.7,Pregabalin
Neugalin 75 mg,16.04,Pregabalin
Neugalin XR 165 mg,35.0,Pregabalin
Neugalin XR 82.5 mg,25.0,Pregabalin
Neurega 100 mg,22.0,Pregabalin
Neurega 25 mg,8.0,Pregabalin
Neurega 50 mg,13.0,Pregabalin
Neurega 75 mg,17.0,Pregabalin
Neurica 150 mg,30.0,Pregabalin
Neurica 50 mg,10.0,Pregabalin
Neurica 75 mg,16.0,Pregabalin
Neurolin 150 mg,30.2,Pregabalin
Neurolin 25 mg,10.0,Pregabalin
Neurolin 50 mg,14.0,Pregabalin
Neurolin 75 mg,18.0,Pregabalin
Neurovan 150 mg,30.0,Pregabalin
Neurovan 25 mg,8.0,Pregabalin
Neurovan 50 mg,14.0,Pregabalin
Neurovan 75 mg,18.0,Pregabalin
Nurela 50 mg,12.0,Pregabalin
PG 150 mg,30.0,Pregabalin
PG 25 mg,10.0,Pregabalin
PG 50 mg,15.0,Pregabalin
PG 75 mg,18.0,Pregabalin
Pegalin 100 mg,22.08,Pregabalin
Pegalin 150 mg,34.0,Pregabalin
Pegalin 25 mg,10.0,Pregabalin
Pegalin 50 mg,14.5,Pregabalin
Pegalin 75 mg,18.0,Pregabalin
Pegalin ER 165 mg,35.0,Pregabalin
Pegalin ER 330 mg,45.0,Pregabalin
Pegalin ER 82.5 mg,25.0,Pregabalin
Pegamax 50 mg,11.0,Pregabalin
Pegamax 75 mg,16.0,Pregabalin
Pegaron 50 mg,14.0,Pregabalin
Pegaron 75 mg,18.0,Pregabalin
Prebalin 150 mg,30.2,Pregabalin
Prebalin 25 mg,9.0,Pregabalin
Prebalin 50 mg,13.5,Pregabalin
Prebalin 75 mg,18.0,Pregabalin
Prebinit 150 mg,30.0,Pregabalin
Prebinit 25 mg,8.0,Pregabalin
Prebinit 50 mg,14.0,Pregabalin
Prebinit 75 mg,18.0,Pregabalin
Pregaba 100 mg,22.0,Pregabalin
Pregaba 150 mg,35.0,Pregabalin
Pregaba 25 mg,10.0,Pregabalin
Pregaba 50 mg,15.0,Pregabalin
Pregaba 75 mg,19.0,Pregabalin
Pregabalin,7.0,Pregabalin
Pregaben 150 mg,30.0,Pregabalin
Pregaben 25 mg,9.0,Pregabalin
Pregaben 50 mg,13.73,Pregabalin
Pregaben 75 mg,16.0,Pregabalin
Pregabid 25 mg,9.58,Pregabalin
Pregabid 50 mg,15.35,Pregabalin
Pregabid 75 mg,18.89,Pregabalin
Pregacap 50 mg,12.0,Pregabalin
Pregacap 75 mg,16.0,Pregabalin
Pregadel 50 mg,10.0,Pregabalin
Pregadel 75 mg,15.0,Pregabalin
Pregalex 150 mg,30.1,Pregabalin
Pregalex 50 mg,11.03,Pregabalin
Pregalex 75 mg,16.04,Pregabalin
Pregan 50 mg,11.03,Pregabalin
Pregan 75 mg,16.05,Pregabalin
Pregan ER 165 mg,35.0,Pregabalin
Pregan ER 82.5 mg,25.0,Pregabalin
Pregaran 25 mg,8.0,Pregabalin
Pregaran 50 mg,12.0,Pregabalin
Pregaran 75 mg,16.0,Pregabalin
Pregavax 50 mg,13.0,Pregabalin
Pregavax 75 mg,17.0,Pregabalin
Pregaver 25 mg,10.0,Pregabalin
Pregaver 50 mg,13.0,Pregabalin
Pregaver 75 mg,19.0,Pregabalin
Prelica 150 mg,35.11,Pregabalin
Prelica 25 mg,10.03,Pregabalin
Prelica 50 mg,14.54,Pregabalin
Prelica 75 mg,19.06,Pregabalin
Prelin 100 mg,22.1,Pregabalin
Prelin 150 mg,30.1,Pregabalin
Prelin 25 mg,8.05,Pregabalin
Prelin 50 mg,12.0,Pregabalin
Prelin 75 mg,16.05,Pregabalin
Pretor 150 mg,30.09,Pregabalin
Pretor 50 mg,12.04,Pregabalin
Pretor 75 mg,16.05,Pregabalin
Priga 75 mg,16.0,Pregabalin
Pyrica 25 mg,10.0,Pregabalin
Pyrica 50 mg,13.0,Pregabalin
Pyrica 75 mg,18.0,Pregabalin
Rebalin 25 mg,8.0,Pregabalin
Rebalin 50 mg,12.0,Pregabalin
Rebalin 75 mg,15.0,Pregabalin
Regab 100 mg,22.0,Pregabalin
Regab 150 mg,30.0,Pregabalin
Regab 25 mg,9.5,Pregabalin
Regab 50 mg,12.04,Pregabalin
Regab 75 mg,16.05,Pregabalin
SB-Gabalin 25 mg,8.0,Pregabalin
SB-Gabalin 50 mg,12.0,Pregabalin
SB-Gabalin 75 mg,16.0,Pregabalin
Vaxar 25 mg,8.0,Pregabalin
Vaxar 50 mg,12.0,Pregabalin
Vaxar 75 mg,16.0,Pregabalin
Xablin 50 mg,15.0,Pregabalin
Xablin 75 mg,17.15,Pregabalin
Xil 25 mg,8.0,Pregabalin
Xil 50 mg,12.04,Pregabalin
Xil 75 mg,16.05,Pregabalin
Jasoprim 15 mg,1.5,Primaquine Phosphate
Kanaprim 15 mg,0.62,Primaquine Phosphate
P Phos 15 mg,0.62,Primaquine Phosphate
Primaquine Phosphate,0.62,Primaquine Phosphate
Proanthocyanidins,50.0,Proanthocyanidins
Pycnogenol 50 mg,50.0,Proanthocyanidins
Probiotic Combination [10 Billion],25.0,Probiotic Combination [10 Billion]
Prodigest 10 billion,25.0,Probiotic Combination [10 Billion]
Bio-Kult nan,50.0,Probiotic Combination [14 strains]
Probiotic Combination [14 strains],50.0,Probiotic Combination [14 strains]
Lactoflora 2 billion,0.0,Probiotic Combination [2 Billion]
Probiotic Combination [2 Billion],0.0,Probiotic Combination [2 Billion]
Gynolac 2.3 billion,0.0,Probiotic Combination [2.3 Billion]
Probiotic Combination [2.3 Billion],0.0,Probiotic Combination [2.3 Billion]
Probio R 20 Billion,25.0,Probiotic Combination [20 Billion]
Probiotic Combination [20 Billion],25.0,Probiotic Combination [20 Billion]
Welgut 20 billion,30.0,Probiotic Combination [20 Billion]
Luvena 3.2 billion,30.0,Probiotic Combination [3.2 Billion]
Probiotic Combination [3.2 Billion],30.0,Probiotic Combination [3.2 Billion]
Acteria 4 billion,40.0,Probiotic Combination [4 Billion]
Acteria 4 billion/sachet,42.0,Probiotic Combination [4 Billion]
GoodGut 4 billion,16.0,Probiotic Combination [4 Billion]
Goodbac-3S 4 billion,40.0,Probiotic Combination [4 Billion]
Probio 4 billion,25.0,Probiotic Combination [4 Billion]
Probio 4 billion/sachet,25.0,Probiotic Combination [4 Billion]
Probiotic Combination [4 Billion],16.0,Probiotic Combination [4 Billion]
Prolacto 4 billion,16.0,Probiotic Combination [4 Billion]
Rebio 4 billion,16.0,Probiotic Combination [4 Billion]
Bacilax 9 billion,25.0,Probiotic Combination [9 Billion]
Probiotic Combination [9 Billion],25.0,Probiotic Combination [9 Billion]
Combipen (3 lac unit+1 lac unit)/vial,17.19,Procaine Penicillin + Benzyl Penicillin
Procaine Penicillin + Benzyl Penicillin,17.19,Procaine Penicillin + Benzyl Penicillin
Ametil 5 mg,0.46,Prochlorperazine Maleate
Avotil 5 mg,0.3,Prochlorperazine Maleate
Emitab 5 mg,0.38,Prochlorperazine Maleate
Melatil 12.5 mg/ml,3.55,Prochlorperazine Maleate
Melatil 5 mg,0.45,Prochlorperazine Maleate
Prochlorperazine Maleate,0.3,Prochlorperazine Maleate
Procoz 5 mg,0.3,Prochlorperazine Maleate
Promtil 5 mg,0.45,Prochlorperazine Maleate
Stemetil 5 mg,0.46,Prochlorperazine Maleate
Tenkular 5 mg,0.4,Prochlorperazine Maleate
Vergon 12.5 mg/ml,5.01,Prochlorperazine Maleate
Vergon 5 mg,0.46,Prochlorperazine Maleate
Vertigan 5 mg,0.4,Prochlorperazine Maleate
Cyclid 10 mg/2 ml,30.0,Procyclidine Hydrochloride
Cyclid 5 mg,1.0,Procyclidine Hydrochloride
Extranil 10 mg/2 ml,30.1,Procyclidine Hydrochloride
Extranil 5 mg,0.85,Procyclidine Hydrochloride
Kdrin 10 mg/2 ml,30.11,Procyclidine Hydrochloride
Kdrin 5 mg,1.0,Procyclidine Hydrochloride
Kemadrin 5 mg,1.87,Procyclidine Hydrochloride
Perkinil 10 mg/2 ml,35.0,Procyclidine Hydrochloride
Perkinil 5 mg,1.0,Procyclidine Hydrochloride
Procyclidine Hydrochloride,0.85,Procyclidine Hydrochloride
Rocy 5 mg,1.0,Procyclidine Hydrochloride
Microgest 100 mg,15.0,Progesterone (Capsule)
Microgest 200 mg,30.0,Progesterone (Capsule)
Progesterone (Capsule),15.0,Progesterone (Capsule)
Utrogestan 100 mg,36.0,Progesterone (Capsule)
Utrogestan 200 mg,72.0,Progesterone (Capsule)
Microgest 400 mg,50.0,Progesterone (Vaginal Pessary)
Progesterone (Vaginal Pessary),50.0,Progesterone (Vaginal Pessary)
Crinone 8%,339.0,Progesterone (Vaginal Gel)
Progesterone (Vaginal Gel),339.0,Progesterone (Vaginal Gel)
Allergan 5 mg/5 ml,24.0,Promethazine Hydrochloride
Allphen 5 mg/5 ml,24.0,Promethazine Hydrochloride
Arromin 5 mg/5 ml,9.0,Promethazine Hydrochloride
Flumin 5 mg/5 ml,23.95,Promethazine Hydrochloride
Histaphen 5 mg/5 ml,8.6,Promethazine Hydrochloride
Histavil 5 mg/5 ml,10.0,Promethazine Hydrochloride
Histerzin 5 mg/5 ml,23.0,Promethazine Hydrochloride
Histin 5 mg/5 ml,15.0,Promethazine Hydrochloride
Mitargan 5 mg/5 ml,15.5,Promethazine Hydrochloride
Otosil 10 mg,0.31,Promethazine Hydrochloride
Otosil 25 mg,0.44,Promethazine Hydrochloride
Otosil 5 mg/5 ml,14.73,Promethazine Hydrochloride
Phenerex 5 mg/5 ml,24.03,Promethazine Hydrochloride
Phenergan 10 mg,1.36,Promethazine Hydrochloride
Phenergan 5 mg/5 ml,28.05,Promethazine Hydrochloride
Phensilex 5 mg/5 ml,10.0,Promethazine Hydrochloride
Progan 5 mg/5 ml,24.0,Promethazine Hydrochloride
Promalex-M 5 mg/5 ml,18.7,Promethazine Hydrochloride
Promergan 5 mg/5 ml,12.04,Promethazine Hydrochloride
Promestin 5 mg/5 ml,9.94,Promethazine Hydrochloride
Promethazine Hydrochloride,0.31,Promethazine Hydrochloride
Prozen 25 mg,0.42,Promethazine Hydrochloride
Phenerex 25 mg/ml,3.38,Promethazine Hydrochloride (Injection)
Phenerex 50 mg/2 ml,4.18,Promethazine Hydrochloride (Injection)
Promethazine Hydrochloride (Injection),3.38,Promethazine Hydrochloride (Injection)
Avomine 25 mg,0.57,Promethazine Theoclate
Promethazine Theoclate,0.57,Promethazine Theoclate
Propafenone Hydrochloride,15.0,Propafenone Hydrochloride
Rythmosin 150 mg,15.0,Propafenone Hydrochloride
Prokind 15 mg,8.02,Propantheline Bromide
Propa 15 mg,7.0,Propantheline Bromide
Propantheline Bromide,1.31,Propantheline Bromide
Propanthene 15 mg,1.31,Propantheline Bromide
Thelin 15 mg,8.0,Propantheline Bromide
P-caine 0.50%,150.0,Proparacaine Hydrochloride
Procain 0.50%,150.0,Proparacaine Hydrochloride
Proparacaine Hydrochloride,150.0,Proparacaine Hydrochloride
Pofol 200 mg/20 ml,250.0,Propofol
Propofol,225.0,Propofol
Propofol 200 mg/20 ml,225.0,Propofol
Propofol MCT 200 mg/20 ml,284.0,Propofol
Propofol-Lipuro 200 mg/20 ml,366.8,Propofol
Ufol 200 mg/20 ml,300.0,Propofol
Adlock 10 mg,0.5,Propranolol Hydrochloride
Adlock 40 mg,1.7,Propranolol Hydrochloride
Betacap TR 40 mg,2.51,Propranolol Hydrochloride
Indever 10 mg,0.51,Propranolol Hydrochloride
Indever 40 mg,1.5,Propranolol Hydrochloride
Propranol 10 mg,0.51,Propranolol Hydrochloride
Propranol 40 mg,1.51,Propranolol Hydrochloride
Propranolol Hydrochloride,0.5,Propranolol Hydrochloride
PTU 50 mg,10.0,Propylthiouracil
Propylthiouracil,10.0,Propylthiouracil
Acilog 100 IU/ml,825.0,Protamine Crystallised Insulin Aspart
Acilog 100 IU/ml,450.0,Protamine Crystallised Insulin Aspart
Glyset R 100 IU/ml,550.0,Protamine Crystallised Insulin Aspart
Glyset R 100 IU/ml,450.0,Protamine Crystallised Insulin Aspart
Insulet ASP 100 IU/ml,450.0,Protamine Crystallised Insulin Aspart
Mypart 100 IU/ml,550.0,Protamine Crystallised Insulin Aspart
